Date,Close
2013-09-27,839.9
2013-09-30,822.4
2013-10-01,821.45
2013-10-03,846.95
2013-10-04,854.4
2013-10-07,844.05
2013-10-08,844.95
2013-10-09,860.9
2013-10-10,860.0
2013-10-11,863.35
2013-10-14,870.3
2013-10-15,867.8
2013-10-17,880.35
2013-10-18,905.65
2013-10-21,913.2
2013-10-22,904.2
2013-10-23,896.75
2013-10-24,884.5
2013-10-25,887.0
2013-10-28,890.75
2013-10-29,896.8
2013-10-30,898.15
2013-10-31,914.7
2013-11-01,908.25
2013-11-03,908.7
2013-11-05,909.7
2013-11-06,898.6
2013-11-07,885.9
2013-11-08,875.95
2013-11-11,863.9
2013-11-12,852.6
2013-11-13,844.4
2013-11-14,851.65
2013-11-18,874.75
2013-11-19,878.35
2013-11-20,862.5
2013-11-21,847.6
2013-11-22,843.75
2013-11-25,851.7
2013-11-26,841.25
2013-11-27,837.95
2013-11-28,847.95
2013-11-29,853.2
2013-12-02,855.3
2013-12-03,861.9
2013-12-04,856.05
2013-12-05,871.0
2013-12-06,866.7
2013-12-09,878.95
2013-12-10,884.65
2013-12-11,882.6
2013-12-12,870.2
2013-12-13,864.7
2013-12-16,845.05
2013-12-17,839.2
2013-12-18,859.95
2013-12-19,854.05
2013-12-20,895.15
2013-12-23,896.25
2013-12-24,898.05
2013-12-26,887.55
2013-12-27,878.85
2013-12-30,887.1
2013-12-31,895.2
2014-01-01,888.8
2014-01-02,875.0
2014-01-03,864.25
2014-01-06,854.95
2014-01-07,842.1
2014-01-08,849.05
2014-01-09,850.7
2014-01-10,858.15
2014-01-13,880.4
2014-01-14,881.5
2014-01-15,885.45
2014-01-16,886.15
2014-01-17,884.75
2014-01-20,869.75
2014-01-21,863.05
2014-01-22,872.45
2014-01-23,865.8
2014-01-24,867.65
2014-01-27,843.15
2014-01-28,844.85
2014-01-29,836.6
2014-01-30,825.0
2014-01-31,831.15
2014-02-03,820.9
2014-02-04,821.55
2014-02-05,817.25
2014-02-06,815.85
2014-02-07,814.45
2014-02-10,821.95
2014-02-11,805.25
2014-02-12,817.9
2014-02-13,807.4
2014-02-14,822.05
2014-02-17,812.3
2014-02-18,813.15
2014-02-19,812.25
2014-02-20,805.45
2014-02-21,811.5
2014-02-24,812.35
2014-02-25,810.55
2014-02-26,810.7
2014-02-28,799.95
2014-03-03,803.4
2014-03-04,812.95
2014-03-05,807.0
2014-03-06,822.45
2014-03-07,869.4
2014-03-10,885.45
2014-03-11,874.75
2014-03-12,871.35
2014-03-13,879.55
2014-03-14,886.15
2014-03-18,896.45
2014-03-19,903.0
2014-03-20,906.0
2014-03-21,885.8
2014-03-22,888.15
2014-03-24,905.4
2014-03-25,879.3
2014-03-26,891.2
2014-03-27,900.75
2014-03-28,916.15
2014-03-31,930.75
2014-04-01,942.6
2014-04-02,958.2
2014-04-03,952.65
2014-04-04,944.25
2014-04-07,944.15
2014-04-09,962.15
2014-04-10,969.05
2014-04-11,953.75
2014-04-15,949.1
2014-04-16,941.3
2014-04-17,959.1
2014-04-21,959.6
2014-04-22,967.75
2014-04-23,967.15
2014-04-25,948.25
2014-04-28,945.0
2014-04-29,940.3
2014-04-30,935.8
2014-05-02,928.1
2014-05-05,946.85
2014-05-06,963.35
2014-05-07,960.85
2014-05-08,960.3
2014-05-09,997.6
2014-05-12,1028.7
2014-05-13,1063.4
2014-05-14,1045.5
2014-05-15,1053.4
2014-05-16,1079.25
2014-05-19,1120.05
2014-05-20,1079.85
2014-05-21,1078.4
2014-05-22,1100.8
2014-05-23,1127.45
2014-05-26,1101.7
2014-05-27,1087.95
2014-05-28,1088.9
2014-05-29,1073.55
2014-05-30,1064.7
2014-06-02,1082.2
2014-06-03,1095.4
2014-06-04,1077.5
2014-06-05,1089.9
2014-06-06,1122.4
2014-06-09,1122.65
2014-06-10,1118.3
2014-06-11,1102.1
2014-06-12,1094.15
2014-06-13,1081.9
2014-06-16,1065.45
2014-06-17,1090.05
2014-06-18,1066.75
2014-06-19,1042.1
2014-06-20,1036.5
2014-06-23,1037.95
2014-06-24,1059.85
2014-06-25,1051.0
2014-06-26,1011.9
2014-06-27,1012.1
2014-06-30,1015.4
2014-07-01,1008.0
2014-07-02,1018.25
2014-07-03,1006.5
2014-07-04,1031.95
2014-07-07,1027.2
2014-07-08,995.05
2014-07-09,1000.95
2014-07-10,997.2
2014-07-11,966.5
2014-07-14,961.75
2014-07-15,972.2
2014-07-16,989.7
2014-07-17,982.5
2014-07-18,976.75
2014-07-21,997.65
2014-07-22,1030.95
2014-07-23,1033.25
2014-07-24,1041.05
2014-07-25,1021.85
2014-07-28,1005.6
2014-07-30,1006.15
2014-07-31,1006.45
2014-08-01,976.3
2014-08-04,985.0
2014-08-05,983.85
2014-08-06,988.15
2014-08-07,989.3
2014-08-08,980.5
2014-08-11,980.5
2014-08-12,984.4
2014-08-13,990.15
2014-08-14,1002.95
2014-08-18,1013.05
2014-08-19,1009.3
2014-08-20,998.35
2014-08-21,995.1
2014-08-22,998.3
2014-08-25,995.8
2014-08-26,993.35
2014-08-27,993.7
2014-08-28,998.7
2014-09-01,1014.1
2014-09-02,1023.8
2014-09-03,1031.25
2014-09-04,1025.9
2014-09-05,1025.65
2014-09-08,1037.7
2014-09-09,1033.0
2014-09-10,1015.85
2014-09-11,1019.4
2014-09-12,1015.6
2014-09-15,1002.75
2014-09-16,979.4
2014-09-17,988.65
2014-09-18,1004.9
2014-09-19,995.45
2014-09-22,991.55
2014-09-23,965.85
2014-09-24,965.05
2014-09-25,929.85
2014-09-26,933.25
2014-09-29,933.15
2014-09-30,945.7
2014-10-01,927.2
2014-10-07,926.15
2014-10-08,936.7
2014-10-09,954.65
2014-10-10,960.65
2014-10-13,957.9
2014-10-14,961.25
2014-10-16,931.0
2014-10-17,937.9
2014-10-20,935.05
2014-10-21,929.35
2014-10-22,945.65
2014-10-23,952.7
2014-10-27,941.35
2014-10-28,934.05
2014-10-29,951.6
2014-10-30,979.25
2014-10-31,1000.55
2014-11-03,1002.35
2014-11-05,991.3
2014-11-07,980.5
2014-11-10,969.35
2014-11-11,977.7
2014-11-12,974.05
2014-11-13,969.25
2014-11-14,969.15
2014-11-17,985.2
2014-11-18,988.65
2014-11-19,978.15
2014-11-20,980.75
2014-11-21,997.7
2014-11-24,985.35
2014-11-25,993.0
2014-11-26,987.05
2014-11-27,988.65
2014-11-28,991.6
2014-12-01,961.6
2014-12-02,962.65
2014-12-03,968.35
2014-12-04,958.55
2014-12-05,957.35
2014-12-08,944.6
2014-12-09,939.85
2014-12-10,932.55
2014-12-11,906.15
2014-12-12,882.35
2014-12-15,878.8
2014-12-16,864.6
2014-12-17,869.5
2014-12-18,880.1
2014-12-19,900.55
2014-12-22,904.9
2014-12-23,893.75
2014-12-24,884.15
2014-12-26,888.85
2014-12-29,897.0
2014-12-30,880.15
2014-12-31,891.15
2015-01-01,887.9
2015-01-02,885.55
2015-01-05,875.85
2015-01-06,836.1
2015-01-07,854.3
2015-01-08,842.05
2015-01-09,860.3
2015-01-12,850.3
2015-01-13,843.15
2015-01-14,834.95
2015-01-15,864.25
2015-01-16,869.7
2015-01-19,879.65
2015-01-20,903.05
2015-01-21,906.75
2015-01-22,883.75
2015-01-23,886.9
2015-01-27,889.05
2015-01-28,906.85
2015-01-29,929.4
2015-01-30,915.25
2015-02-02,908.05
2015-02-03,937.6
2015-02-04,928.8
2015-02-05,923.7
2015-02-06,909.9
2015-02-09,896.7
2015-02-10,882.0
2015-02-11,900.7
2015-02-12,909.15
2015-02-13,917.5
2015-02-16,902.8
2015-02-18,901.65
2015-02-19,902.05
2015-02-20,873.1
2015-02-23,851.45
2015-02-24,841.45
2015-02-25,843.15
2015-02-26,842.0
2015-02-27,855.55
2015-02-28,865.15
2015-03-02,864.25
2015-03-03,900.8
2015-03-04,887.85
2015-03-05,884.95
2015-03-09,869.65
2015-03-10,859.15
2015-03-11,855.95
2015-03-12,863.8
2015-03-13,850.1
2015-03-16,842.1
2015-03-17,856.85
2015-03-18,868.65
2015-03-19,856.15
2015-03-20,854.1
2015-03-23,841.95
2015-03-24,847.95
2015-03-25,844.9
2015-03-26,829.3
2015-03-27,811.7
2015-03-30,810.75
2015-03-31,826.0
2015-04-01,836.05
2015-04-06,824.65
2015-04-07,832.85
2015-04-08,865.9
2015-04-09,895.1
2015-04-10,904.35
2015-04-13,922.5
2015-04-15,923.65
2015-04-16,928.35
2015-04-17,926.85
2015-04-20,885.65
2015-04-21,876.45
2015-04-22,879.75
2015-04-23,877.05
2015-04-24,878.9
2015-04-27,875.3
2015-04-28,865.2
2015-04-29,850.0
2015-04-30,862.35
2015-05-04,890.95
2015-05-05,892.15
2015-05-06,880.25
2015-05-07,870.75
2015-05-08,889.7
2015-05-11,895.95
2015-05-12,868.7
2015-05-13,885.1
2015-05-14,878.2
2015-05-15,873.95
2015-05-18,891.55
2015-05-19,895.55
2015-05-20,908.85
2015-05-21,896.75
2015-05-22,903.85
2015-05-25,894.5
2015-05-26,884.6
2015-05-27,885.3
2015-05-28,875.8
2015-05-29,877.0
2015-06-01,902.25
2015-06-02,898.65
2015-06-03,896.35
2015-06-04,912.7
2015-06-05,907.75
2015-06-08,885.45
2015-06-09,883.7
2015-06-10,905.8
2015-06-11,877.15
2015-06-12,889.85
2015-06-15,901.75
2015-06-16,903.95
2015-06-17,931.2
2015-06-18,978.95
2015-06-19,996.65
2015-06-22,991.7
2015-06-23,995.0
2015-06-24,990.9
2015-06-25,1004.55
2015-06-26,1000.7
2015-06-29,990.85
2015-06-30,1000.1
2015-07-01,1005.65
2015-07-02,1010.85
2015-07-03,1007.2
2015-07-06,1015.55
2015-07-07,1003.25
2015-07-08,996.6
2015-07-09,987.4
2015-07-10,1001.8
2015-07-13,1007.0
2015-07-14,997.8
2015-07-15,1011.15
2015-07-16,1023.7
2015-07-17,1021.7
2015-07-20,1024.75
2015-07-21,1007.8
2015-07-22,1050.4
2015-07-23,1045.3
2015-07-24,1025.05
2015-07-27,1005.35
2015-07-28,1010.25
2015-07-29,996.0
2015-07-30,1000.15
2015-07-31,1001.85
2015-08-03,1002.45
2015-08-04,988.0
2015-08-05,987.75
2015-08-06,978.95
2015-08-07,984.35
2015-08-10,968.9
2015-08-11,966.0
2015-08-12,942.9
2015-08-13,933.35
2015-08-14,966.95
2015-08-17,950.7
2015-08-18,944.1
2015-08-19,954.6
2015-08-20,916.3
2015-08-21,907.95
2015-08-24,829.55
2015-08-25,848.15
2015-08-26,853.4
2015-08-27,869.15
2015-08-28,872.4
2015-08-31,855.9
2015-09-01,839.85
2015-09-02,849.55
2015-09-03,853.85
2015-09-04,835.9
2015-09-07,833.2
2015-09-08,848.6
2015-09-09,874.05
2015-09-10,867.0
2015-09-11,860.95
2015-09-14,863.85
2015-09-15,868.15
2015-09-16,872.55
2015-09-18,895.4
2015-09-21,878.1
2015-09-22,847.9
2015-09-23,850.35
2015-09-24,837.35
2015-09-28,834.25
2015-09-29,840.75
2015-09-30,862.3
2015-10-01,864.7
2015-10-05,888.0
2015-10-06,898.05
2015-10-07,913.8
2015-10-08,889.1
2015-10-09,887.35
2015-10-12,891.75
2015-10-13,893.6
2015-10-14,902.95
2015-10-15,903.7
2015-10-16,912.15
2015-10-19,963.5
2015-10-20,956.7
2015-10-21,955.0
2015-10-23,955.65
2015-10-26,942.85
2015-10-27,939.55
2015-10-28,936.95
2015-10-29,941.0
2015-10-30,947.7
2015-11-02,959.8
2015-11-03,967.2
2015-11-04,951.3
2015-11-05,936.6
2015-11-06,952.4
2015-11-09,961.25
2015-11-10,922.75
2015-11-11,928.45
2015-11-13,933.05
2015-11-16,934.3
2015-11-17,927.75
2015-11-18,912.0
2015-11-19,934.75
2015-11-20,946.85
2015-11-23,953.75
2015-11-24,967.7
2015-11-26,988.65
2015-11-27,979.05
2015-11-30,965.85
2015-12-01,965.9
2015-12-02,977.95
2015-12-03,977.2
2015-12-04,965.45
2015-12-07,952.05
2015-12-08,940.9
2015-12-09,915.9
2015-12-10,950.35
2015-12-11,952.95
2015-12-14,955.1
2015-12-15,975.9
2015-12-16,978.65
2015-12-17,1009.7
2015-12-18,991.9
2015-12-21,992.1
2015-12-22,987.3
2015-12-23,1003.8
2015-12-24,1000.55
2015-12-28,1010.4
2015-12-29,1015.4
2015-12-30,1004.5
2015-12-31,1014.6
2016-01-01,1015.35
2016-01-04,995.3
2016-01-05,1005.15
2016-01-06,1032.2
2016-01-07,1013.25
2016-01-08,1025.75
2016-01-11,1051.6
2016-01-12,1045.45
2016-01-13,1076.85
2016-01-14,1061.65
2016-01-15,1073.3
2016-01-18,1016.85
2016-01-19,1043.6
2016-01-20,1004.55
2016-01-21,984.2
2016-01-22,1004.15
2016-01-25,1003.95
2016-01-27,999.35
2016-01-28,1016.9
2016-01-29,1035.4
2016-02-01,1030.3
2016-02-02,1001.15
2016-02-03,981.4
2016-02-04,973.05
2016-02-05,970.9
2016-02-08,961.05
2016-02-09,957.5
2016-02-10,962.65
2016-02-11,924.55
2016-02-12,906.55
2016-02-15,946.75
2016-02-16,930.55
2016-02-17,952.6
2016-02-18,940.1
2016-02-19,944.35
2016-02-22,962.3
2016-02-23,949.65
2016-02-24,952.65
2016-02-25,944.1
2016-02-26,950.35
2016-02-29,966.65
2016-03-01,981.3
2016-03-02,1001.5
2016-03-03,1012.85
2016-03-04,1006.4
2016-03-08,1027.0
2016-03-09,1041.7
2016-03-10,1011.75
2016-03-11,1014.5
2016-03-14,1019.75
2016-03-15,1020.5
2016-03-16,1021.75
2016-03-17,1016.0
2016-03-18,1027.2
2016-03-21,1037.3
2016-03-22,1047.85
2016-03-23,1029.2
2016-03-28,1020.4
2016-03-29,1036.25
2016-03-30,1047.05
2016-03-31,1045.2
2016-04-01,1034.45
2016-04-04,1035.05
2016-04-05,1026.95
2016-04-06,1033.75
2016-04-07,1037.25
2016-04-08,1036.35
2016-04-11,1040.3
2016-04-12,1047.4
2016-04-13,1066.05
2016-04-18,1064.75
2016-04-20,1037.3
2016-04-21,1041.15
2016-04-22,1038.95
2016-04-25,1016.9
2016-04-26,1016.95
2016-04-27,1019.4
2016-04-28,996.7
2016-04-29,982.7
2016-05-02,986.95
2016-05-03,975.8
2016-05-04,978.1
2016-05-05,975.25
2016-05-06,968.95
2016-05-09,983.1
2016-05-10,982.55
2016-05-11,975.4
2016-05-12,992.8
2016-05-13,978.15
2016-05-16,975.95
2016-05-17,969.15
2016-05-18,970.55
2016-05-19,951.2
2016-05-20,934.2
2016-05-23,930.0
2016-05-24,940.45
2016-05-25,951.2
2016-05-26,946.85
2016-05-27,974.7
2016-05-30,968.7
2016-05-31,957.85
2016-06-01,953.6
2016-06-02,956.25
2016-06-03,959.65
2016-06-06,954.8
2016-06-07,955.05
2016-06-08,954.1
2016-06-09,971.15
2016-06-10,976.7
2016-06-13,981.1
2016-06-14,976.25
2016-06-15,984.6
2016-06-16,976.3
2016-06-17,974.9
2016-06-20,990.2
2016-06-21,987.1
2016-06-22,980.5
2016-06-23,980.45
2016-06-24,951.45
2016-06-27,955.65
2016-06-28,957.8
2016-06-29,966.9
2016-06-30,969.15
2016-07-01,973.45
2016-07-04,986.7
2016-07-05,993.1
2016-07-07,987.9
2016-07-08,978.4
2016-07-11,992.5
2016-07-12,1003.4
2016-07-13,1008.75
2016-07-14,1004.9
2016-07-15,1012.2
2016-07-18,1006.25
2016-07-19,1017.8
2016-07-20,1023.0
2016-07-21,1006.35
2016-07-22,1014.85
2016-07-25,1022.75
2016-07-26,1024.05
2016-07-27,1013.1
2016-07-28,1026.35
2016-07-29,1014.9
2016-08-01,1009.5
2016-08-02,1012.8
2016-08-03,993.95
2016-08-04,993.0
2016-08-05,1016.25
2016-08-08,1029.25
2016-08-09,1030.7
2016-08-10,1003.65
2016-08-11,1014.1
2016-08-12,1035.8
2016-08-16,1024.9
2016-08-17,1013.3
2016-08-18,1018.05
2016-08-19,1014.9
2016-08-22,1011.85
2016-08-23,1010.45
2016-08-24,1020.5
2016-08-25,1012.7
2016-08-26,1027.9
2016-08-29,1057.45
2016-08-30,1066.4
2016-08-31,1060.0
2016-09-01,1029.2
2016-09-02,1013.35
2016-09-06,1019.9
2016-09-07,1017.65
2016-09-08,1033.4
2016-09-09,1044.55
2016-09-12,1046.5
2016-09-14,1044.75
2016-09-15,1065.0
2016-09-16,1075.55
2016-09-19,1082.4
2016-09-20,1074.2
2016-09-21,1072.25
2016-09-22,1088.95
2016-09-23,1102.8
2016-09-26,1107.2
2016-09-27,1110.5
2016-09-28,1090.65
2016-09-29,1072.45
2016-09-30,1083.7
2016-10-03,1090.7
2016-10-04,1096.35
2016-10-05,1089.4
2016-10-06,1110.8
2016-10-07,1109.0
2016-10-10,1096.35
2016-10-13,1057.15
2016-10-14,1077.65
2016-10-17,1060.65
2016-10-18,1081.1
2016-10-19,1087.35
2016-10-20,1087.55
2016-10-21,1064.2
2016-10-24,1063.3
2016-10-25,1060.85
2016-10-26,1054.05
2016-10-27,1048.7
2016-10-28,1054.95
2016-10-30,1051.2
2016-11-01,1051.0
2016-11-02,1023.75
2016-11-03,1023.95
2016-11-04,1005.55
2016-11-07,1001.15
2016-11-08,1003.5
2016-11-09,1004.6
2016-11-10,1010.4
2016-11-11,1001.75
2016-11-15,985.4
2016-11-16,986.55
2016-11-17,977.75
2016-11-18,987.5
2016-11-21,991.5
2016-11-22,1001.45
2016-11-23,1009.0
2016-11-24,987.35
2016-11-25,993.7
2016-11-28,986.65
2016-11-29,997.7
2016-11-30,990.05
2016-12-01,997.75
2016-12-02,994.75
2016-12-05,993.85
2016-12-06,1005.2
2016-12-07,999.15
2016-12-08,1020.05
2016-12-09,1028.95
2016-12-12,1027.2
2016-12-13,1039.8
2016-12-14,1059.5
2016-12-15,1052.95
2016-12-16,1057.15
2016-12-19,1062.55
2016-12-20,1057.9
2016-12-21,1063.25
2016-12-22,1053.35
2016-12-23,1057.3
2016-12-26,1047.45
2016-12-27,1064.7
2016-12-28,1049.7
2016-12-29,1065.45
2016-12-30,1082.4
2017-01-02,1085.1
2017-01-03,1089.4
2017-01-04,1067.15
2017-01-05,1077.4
2017-01-06,1074.95
2017-01-09,1077.7
2017-01-10,1089.85
2017-01-11,1086.05
2017-01-12,1083.3
2017-01-13,1090.4
2017-01-16,1076.25
2017-01-17,1041.25
2017-01-18,1032.55
2017-01-19,1033.7
2017-01-20,1025.8
2017-01-23,1015.9
2017-01-24,1027.3
2017-01-25,1017.3
2017-01-27,1025.1
2017-01-30,1044.8
2017-01-31,1045.2
2017-02-01,1049.65
2017-02-02,1043.5
2017-02-03,1033.65
2017-02-06,1041.65
2017-02-07,1030.9
2017-02-08,1025.15
2017-02-09,1032.75
2017-02-10,1030.15
2017-02-13,1029.85
2017-02-14,1049.8
2017-02-15,1051.3
2017-02-16,1067.5
2017-02-17,1075.5
2017-02-20,1075.4
2017-02-21,1088.2
2017-02-22,1207.5
2017-02-23,1182.75
2017-02-27,1238.9
2017-02-28,1238.05
2017-03-01,1234.5
2017-03-02,1236.75
2017-03-03,1258.55
2017-03-06,1305.35
2017-03-07,1304.95
2017-03-08,1291.2
2017-03-09,1286.75
2017-03-10,1281.65
2017-03-14,1289.5
2017-03-15,1304.95
2017-03-16,1297.65
2017-03-17,1300.7
2017-03-20,1280.8
2017-03-21,1263.8
2017-03-22,1259.7
2017-03-23,1273.3
2017-03-24,1286.75
2017-03-27,1251.1
2017-03-28,1245.75
2017-03-29,1256.65
2017-03-30,1270.65
2017-03-31,1320.9
2017-04-03,1374.65
2017-04-05,1415.0
2017-04-06,1438.5
2017-04-07,1406.6
2017-04-10,1381.35
2017-04-11,1372.35
2017-04-12,1354.0
2017-04-13,1364.8
2017-04-17,1391.85
2017-04-18,1370.2
2017-04-19,1368.8
2017-04-20,1369.55
2017-04-21,1402.5
2017-04-24,1417.4
2017-04-25,1432.8
2017-04-26,1416.45
2017-04-27,1409.5
2017-04-28,1395.2
2017-05-02,1370.55
2017-05-03,1370.1
2017-05-04,1357.95
2017-05-05,1328.25
2017-05-08,1321.4
2017-05-09,1330.35
2017-05-10,1359.1
2017-05-11,1359.55
2017-05-12,1350.45
2017-05-15,1344.1
2017-05-16,1356.3
2017-05-17,1353.1
2017-05-18,1327.35
2017-05-19,1318.85
2017-05-22,1324.15
2017-05-23,1305.55
2017-05-24,1297.7
2017-05-25,1302.45
2017-05-26,1337.3
2017-05-29,1356.9
2017-05-30,1359.35
2017-05-31,1340.7
2017-06-01,1328.25
2017-06-02,1324.75
2017-06-05,1329.35
2017-06-06,1312.8
2017-06-07,1339.0
2017-06-08,1331.7
2017-06-09,1335.7
2017-06-12,1319.45
2017-06-13,1314.35
2017-06-14,1357.5
2017-06-15,1383.95
2017-06-16,1388.8
2017-06-19,1409.25
2017-06-20,1412.35
2017-06-21,1422.0
2017-06-22,1432.65
2017-06-23,1435.85
2017-06-27,1437.15
2017-06-28,1398.5
2017-06-29,1392.7
2017-06-30,1380.0
2017-07-03,1381.05
2017-07-04,1421.95
2017-07-05,1442.65
2017-07-06,1442.55
2017-07-07,1491.15
2017-07-10,1492.85
2017-07-11,1494.35
2017-07-12,1511.1
2017-07-13,1522.1
2017-07-14,1533.75
2017-07-17,1551.75
2017-07-18,1519.9
2017-07-19,1532.95
2017-07-20,1528.9
2017-07-21,1585.0
2017-07-24,1615.25
2017-07-25,1602.15
2017-07-26,1622.75
2017-07-27,1594.8
2017-07-28,1594.45
2017-07-31,1615.2
2017-08-01,1603.6
2017-08-02,1629.2
2017-08-03,1650.1
2017-08-04,1622.15
2017-08-07,1616.35
2017-08-08,1602.55
2017-08-09,1598.8
2017-08-10,1584.35
2017-08-11,1546.25
2017-08-14,1573.05
2017-08-16,1566.1
2017-08-17,1567.1
2017-08-18,1575.4
2017-08-21,1564.4
2017-08-22,1560.05
2017-08-23,1582.05
2017-08-24,1568.05
2017-08-28,1566.55
2017-08-29,1532.15
2017-08-30,1564.1
2017-08-31,1594.5
2017-09-01,1610.1
2017-09-04,1613.35
2017-09-05,1632.6
2017-09-06,1645.4
2017-09-07,818.1
2017-09-08,816.9
2017-09-11,817.9
2017-09-12,823.75
2017-09-13,849.0
2017-09-14,843.85
2017-09-15,841.8
2017-09-18,845.55
2017-09-19,838.6
2017-09-20,847.15
2017-09-21,841.35
2017-09-22,817.4
2017-09-25,821.55
2017-09-26,820.1
2017-09-27,799.15
2017-09-28,786.45
2017-09-29,780.9
2017-10-03,798.35
2017-10-04,818.85
2017-10-05,824.15
2017-10-06,837.05
2017-10-09,830.65
2017-10-10,843.2
2017-10-11,840.15
2017-10-12,872.75
2017-10-13,876.45
2017-10-16,876.8
2017-10-17,874.35
2017-10-18,914.5
2017-10-19,909.9
2017-10-23,939.75
2017-10-24,934.25
2017-10-25,939.9
2017-10-26,947.4
2017-10-27,929.85
2017-10-30,942.5
2017-10-31,940.85
2017-11-01,952.55
2017-11-02,946.6
2017-11-03,945.3
2017-11-06,932.5
2017-11-07,906.7
2017-11-08,887.8
2017-11-09,900.5
2017-11-10,883.85
2017-11-13,875.25
2017-11-14,886.7
2017-11-15,883.7
2017-11-16,903.85
2017-11-17,911.9
2017-11-20,920.85
2017-11-21,932.55
2017-11-22,930.75
2017-11-23,947.0
2017-11-24,951.1
2017-11-27,951.35
2017-11-28,943.35
2017-11-29,946.0
2017-11-30,921.55
2017-12-01,910.1
2017-12-04,901.6
2017-12-05,913.7
2017-12-06,926.65
2017-12-07,931.55
2017-12-08,921.0
2017-12-11,916.15
2017-12-12,915.6
2017-12-13,914.65
2017-12-14,921.5
2017-12-15,919.75
2017-12-18,921.0
2017-12-19,925.95
2017-12-20,918.15
2017-12-21,912.95
2017-12-22,920.4
